用户id,用户性别,用户职业,用户教育程度,用户婚姻状态,用户户口类型,收入次数,总收入,支出次数,总支出,工资收入次数,总工资,浏览次数,平均上期账单金额,平均上期还款金额,信用卡额度,平均本期账单余额,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,平均调整金额,平均循环利息,平均可用余额,平均预借现金额度,是否逾期
33170,1,2,2,1,2,73.0,1010.4140189999999,117.0,1512.3452000000007,0.0,0.0,444,0.0,0.0,19.460445,19.491584,17.190530999999996,0.3333333333333333,6.486815,0.0,0.0,0.0,6.255766,1
12777,2,2,4,3,1,72.0,839.2495389999998,197.0,2089.755497000001,0.0,0.0,744,9.277980392857144,10.536600892857143,11.139429178571431,17.99785014285714,16.10993542857143,0.0,10.960897214285717,0.0,0.0,0.0,7.201801892857142,0
34997,1,2,4,3,2,6.0,78.58411899999999,11.0,129.713078,0.0,0.0,198,21.106197149999996,21.116173249999996,21.1248876,21.126453350000002,18.88985245,0.6,0.0,0.0,0.0,0.0,20.431740599999998,0
12410,1,3,3,1,3,73.0,942.4108980000004,106.0,1280.7149599999996,0.0,0.0,216,12.418243727272728,12.247138363636365,16.469442727272725,19.55918236363636,17.712468,0.0,13.962171636363637,6.729071636363637,5.548093545454545,0.0,14.08675236363636,0
8090,1,2,4,1,2,12.0,151.72855800000002,8.0,112.319181,9.0,125.34842500000002,120,14.709917928571429,14.54671357142857,16.290357642857145,16.819735535714283,14.889733107142858,0.17857142857142858,16.077776642857145,0.0,4.73203175,0.0,15.919028892857142,0
12411,0,2,4,1,4,85.0,1029.2255689999997,296.0,3119.708908999999,0.0,0.0,172,15.678741397260266,16.25245145890411,18.18905567808216,16.697191808219177,14.505674773972615,0.4520547945205479,11.850776383561639,0.0,1.2762126095890411,0.0,4.926029993150687,0
27549,1,2,2,1,3,126.0,1664.7998799999998,222.0,2882.753594000003,3.0,45.478451,1107,4.007,6.057461666666667,6.6813997999999994,13.565312733333334,12.087880266666666,0.8666666666666667,6.264797333333334,0.0,0.0,0.0,6.588980199999999,0
22035,1,2,2,2,2,213.0,2562.792450000002,401.0,4448.0129060000045,0.0,0.0,2088,14.84385306818185,17.124801545454563,19.98967954545456,17.969028615909075,17.27839522045458,1.5272727272727273,18.343915793181758,2.0273974318181804,5.605704036363626,0.0,16.483578745454608,0
6486,1,2,3,2,2,153.0,1921.5117310000014,465.0,5362.630184000005,13.0,143.74138999999997,231,15.364965773584904,15.567425452830184,11.918502754716984,19.734159886792455,17.51588118867924,1.2452830188679245,17.127454905660386,0.0,8.918367339622645,0.0,9.388330792452829,0
48866,1,4,4,3,2,11.0,120.93945000000001,29.0,301.72066000000007,0.0,0.0,360,2.581958875,2.504850791666667,2.5920823333333334,20.706764875,19.19930041666666,0.0,2.510757083333333,0.0,0.6367980833333334,0.0,2.5632012083333335,0
41089,1,4,4,1,2,102.0,1284.0857710000005,515.0,5171.049098000011,0.0,0.0,1536,13.28349631666667,12.722262683333334,15.817895116666666,19.60693431666667,17.422212483333333,0.18333333333333332,14.872885333333334,0.0,0.0,0.0,8.442448899999999,0
13116,1,2,3,1,4,266.0,3590.6477520000026,687.0,8122.375855999996,0.0,0.0,399,15.405866576923072,15.091363217948716,17.876643115384606,19.038333615384616,17.551871923076916,0.6923076923076923,16.110879448717945,0.2710217692307692,0.857731858974359,0.0,11.782376858974354,0
16239,1,2,2,2,2,95.0,1207.29353,351.0,3928.2150819999983,0.0,0.0,297,2.898845285714286,3.5519514285714284,14.709344999999999,12.056306857142857,12.959302142857142,0.0,8.544019142857143,0.0,4.4179957142857145,0.0,8.60718357142857,0
3711,1,2,2,1,2,86.0,949.0513760000002,188.0,2034.261623000001,45.0,518.1158669999999,270,7.8182840833333325,8.180742583333332,9.52749,19.224565416666668,17.32964816666666,0.0,8.660641708333332,0.0,0.0,0.0,9.180916499999997,0
4768,1,2,2,1,1,302.0,4042.94654,696.0,8828.923665000013,22.0,275.398508,27,20.766250743589737,18.475629589743587,21.310697358974355,20.892248307692306,19.642421769230765,1.9487179487179487,20.44784233333333,9.010797615384618,15.882040692307696,0.0,20.899865974358978,0
31996,1,3,4,3,2,51.0,589.122603,209.0,2129.4124099999985,0.0,0.0,1698,17.561691,17.652859375,19.98030525,19.995829375,17.086736499999997,0.0,20.086186875,0.0,0.0,0.0,19.28715825,1
53712,1,2,4,1,1,119.0,1602.3655359999996,254.0,3142.559593000002,0.0,0.0,1331,18.529622041666666,16.98937141666666,19.765216316666613,19.920834475000007,17.025982058333316,1.1166666666666667,16.716650958333336,-0.18047585833333332,2.7405561,0.0,17.04755244999999,0
26868,1,2,4,1,1,17.0,189.903488,132.0,1415.0101409999997,0.0,0.0,1352,12.473408,9.55191509090909,19.937269727272728,19.655908818181818,17.030315363636365,0.18181818181818182,16.798879363636363,0.0,11.205419363636365,0.0,14.153050909090906,0
14248,1,2,3,1,4,273.0,3342.2725680000012,411.0,4472.619262000002,2.0,29.71055,154,18.172327294117647,18.409681705882356,20.681237411764712,18.088017235294117,17.624294235294116,0.23529411764705882,17.288928470588235,0.0,0.0,0.0,19.971270999999998,0
13386,2,2,2,1,3,322.0,4159.375944,523.0,6515.187221999995,0.0,0.0,189,13.19878855555556,12.885230185185181,14.836148074074073,18.7597522037037,17.48659825925926,0.1111111111111111,14.41129714814815,2.1107679999999998,2.8079849074074077,0.0,10.412890703703708,0
4769,2,2,4,3,1,213.0,2811.917840000001,617.0,7095.738076000026,0.0,0.0,220,11.512224033707868,10.420558247191014,16.78076432584269,19.76393396629213,17.53123270786517,0.25842696629213485,11.03663661797753,0.0,0.0,0.0,8.343624943820226,0
9931,1,2,3,3,4,65.0,826.587097,169.0,2008.8959340000008,0.0,0.0,310,18.410911445454545,17.821004881818183,20.907207036363616,19.084467754545454,16.328203599999995,1.0363636363636364,17.007995136363633,0.0,2.5460336272727275,2.2841080090909087,12.268583281818195,0
39519,1,2,4,1,4,70.0,776.3361259999998,193.0,2105.2073149999997,53.0,586.0646899999999,1845,20.3165695,19.415644,19.971270999999998,18.2883775,8.83268,1.5,19.318564000000002,10.1372195,14.444614999999999,0.0,19.715857999999997,0
51414,1,4,3,1,1,107.0,1473.671618000001,290.0,3223.4654890000024,0.0,0.0,180,10.220566029411765,5.780249411764705,20.009751000000012,19.88944655882353,18.477789,1.2058823529411764,9.43406905882353,0.0,0.0,5.99306844117647,9.932954999999996,1
8356,1,2,4,3,2,18.0,215.51346200000003,49.0,603.2839200000002,0.0,0.0,176,21.696651466666665,20.065640466666665,21.763030000000008,21.700282066666663,20.000786,0.0,20.0430328,0.0,0.0,0.0,21.069883,0
8357,1,2,3,4,2,180.0,2431.0460850000027,332.0,4239.7217390000005,0.0,0.0,360,15.60508393406593,13.550469373626376,16.60140968131868,19.31772931868132,17.65807261538462,0.8021978021978022,9.759649802197801,0.0,0.8641672417582418,1.9975952307692306,6.571754945054943,0
35001,1,2,4,2,1,183.0,2194.7472220000022,832.0,8636.8921290001,0.0,0.0,364,21.30676485714285,21.32152007142857,21.750006999999993,21.452678785714294,19.5507155,0.0,21.46814064285715,0.0,0.0,0.0,21.05685999999999,0
26347,1,2,3,1,4,158.0,2289.98993,197.0,2712.7089420000007,3.0,38.303841000000006,738,10.09797554385965,10.261906754385967,13.733104964912284,17.701164754385964,16.634488824561405,0.8947368421052632,9.358374333333332,-0.35161324561403506,0.0,0.0,10.560172649122805,0
54559,1,2,3,3,1,171.0,2417.798491000001,306.0,4099.855193000005,0.0,0.0,248,18.585844352941173,18.11294964705882,21.357565000000005,20.992246117647056,18.876022352941174,0.47058823529411764,20.49953964705882,0.0,8.108031647058825,0.0,20.664418000000005,0
21497,1,2,2,3,1,274.0,3566.7191830000033,733.0,8848.224777999989,0.0,0.0,171,16.66864217021276,15.229538723404254,20.61888502127658,20.63000038297872,17.86792936170213,0.9148936170212766,15.220243148936168,0.0,0.0,0.0,13.249664680851065,0
48868,1,2,3,1,2,248.0,2808.1975210000014,716.0,7362.938667000011,7.0,101.037784,840,10.309874263157894,10.79929547368421,11.903640157894735,19.240429631578944,17.936133263157892,0.0,11.083051210526317,0.0,2.450257105263158,0.0,11.611788789473684,0
9932,1,2,2,1,4,152.0,1940.9114980000008,259.0,2937.6723680000014,0.0,0.0,490,14.28315504347826,12.99765947826087,20.160379782608697,19.504959652173913,18.425945608695653,0.17391304347826086,13.89910608695652,0.0,0.0,0.0,14.761374217391303,0
44191,2,2,4,3,2,132.0,1653.5504759999997,141.0,1807.4180480000002,3.0,35.026922,168,18.302250200000003,16.124686,20.7722716,13.133742799999998,15.092190599999999,1.6,8.508623199999999,0.0,0.0,0.0,20.4950124,0
13608,1,2,4,3,2,52.0,648.4747549999998,95.0,1174.2424400000004,0.0,0.0,45,17.99268630769231,17.646022692307692,20.184547000000002,19.450585500000003,17.540408346153846,1.5384615384615385,13.017525923076924,-2.9690577692307687,3.9260634615384618,0.0,19.13775123076923,1
5342,1,2,2,4,1,78.0,1068.0760949999997,215.0,2780.105324000001,42.0,578.4666980000001,549,21.326674,19.024521,21.357565,21.36853,18.57009,2.0,19.380272,0.0,0.0,0.0,21.357565,0
19271,1,2,3,3,1,49.0,645.941381,182.0,1954.6546679999983,0.0,0.0,1072,18.30685511538461,15.308414038461537,6.256428692307693,19.80377342307692,17.781330615384615,2.076923076923077,17.742922115384616,0.0,12.901525884615385,0.0,2.2454359615384614,0
47354,2,2,4,1,2,246.0,3017.700646999999,427.0,5142.441143999996,1.0,11.402795,525,16.062149913978498,15.331364817204303,20.402832537634403,20.324032849462373,17.5336128172043,0.5161290322580645,14.86572179569893,0.0,4.857266462365591,0.2148347849462366,16.743372290322586,0
27552,1,3,4,3,2,42.0,507.32977799999986,182.0,1776.161700000001,0.0,0.0,182,13.712748333333336,10.847779166666665,17.7842105,15.787243666666667,-4.236217055555553,1.3888888888888888,15.805881944444444,0.0,0.0,0.0,1.0971181666666667,0
52613,2,2,4,2,3,6.0,52.382636999999995,8.0,79.64782399999999,1.0,14.989806,660,16.372031761904765,15.71890745238095,18.704284166666664,19.935432619047624,17.46396426190476,0.6428571428571429,16.444964642857137,0.45993676190476185,0.0,0.0,15.843748595238097,0
42630,1,2,3,1,1,53.0,644.531275,129.0,1450.9954200000009,0.0,0.0,288,1.363283000000001,9.128236,18.819978499999998,2.2180619999999998,8.846200999999999,0.5,17.960310999999997,0.0,0.0,0.0,8.834342999999999,1
55003,1,4,4,1,4,1.0,6.8499669999999995,0.0,0.0,0.0,0.0,407,5.037772250000001,4.534672250000001,10.076796,18.78110325,17.22913875,0.0,8.89769025,0.0,0.0,0.0,9.7302225,0
6216,1,2,4,3,2,235.0,3106.344840000004,867.0,10174.61910500005,0.0,0.0,126,12.868543761904762,13.89175971428571,15.842588619047618,15.685269428571432,13.778327047619046,1.0,16.95613833333333,0.0,1.279161761904762,0.0,1.946788,0
30809,1,2,3,3,1,466.0,5564.631121999994,1081.0,11956.845734000155,1.0,8.640842999999998,200,16.476901066666663,18.620855799999998,20.342809,19.1587574,17.840889533333335,0.8,9.159592466666668,0.0,0.0,0.0,19.649661999999996,0
4055,1,4,2,1,4,335.0,4221.544458000004,932.0,10685.626783999996,0.0,0.0,240,7.829983857142856,18.268372571428575,19.971270999999998,17.68069942857143,15.719122714285716,2.857142857142857,18.63024114285714,0.0,10.913312571428573,0.0,16.524105428571428,0
4920,1,2,3,3,2,39.0,451.70549,60.0,698.8496279999997,1.0,14.968276000000001,252,12.754278333333332,12.09075,19.733487666666665,19.379659666666665,17.641547666666668,2.6666666666666665,12.379768333333333,0.0,0.0,0.0,18.667263,0
15031,2,4,4,1,4,420.0,5310.428743999998,1259.0,14496.557097000134,0.0,0.0,168,17.43980220588235,16.78402679411765,19.182497911764717,20.895994617647055,18.741800764705882,0.0,16.368625176470584,0.6461312058823528,0.7906052647058823,0.0,16.784034970588237,0
20511,1,2,3,3,2,556.0,6600.69534200002,1444.0,15010.57336299988,0.0,0.0,704,7.9556246,11.9442182,11.982762599999997,11.9495914,10.5680386,0.6,12.1053532,0.0,0.0,0.0,0.0,1
21064,1,2,3,1,1,32.0,411.31956199999996,182.0,2116.4307510000017,3.0,35.399,1506,0.0,20.221117,20.307743,20.255416,18.030073,0.0,20.931561,0.0,0.0,0.0,19.614596,1
26348,1,2,3,1,2,255.0,2576.579137000002,324.0,3402.0335140000007,0.0,0.0,1128,8.182553967741935,7.638565725806451,9.662201354838707,15.781457967741945,15.952624806451617,0.0,8.910283096774194,2.0338108225806453,5.866679903225807,0.0,9.405065838709676,0
6488,1,2,3,1,2,243.0,3145.912646000001,564.0,5999.750079000007,0.0,0.0,88,0.0,20.295873,19.460445,17.036558,15.366101,0.0,20.333568,0.0,0.0,0.0,0.0,0
12413,1,2,3,3,2,104.0,1353.7408400000002,227.0,2661.8369800000014,0.0,0.0,216,5.504005580645161,12.842264419354839,13.513530645161286,9.575210193548386,12.306316516129032,0.0967741935483871,12.50250506451613,0.0,0.0,0.0,0.0,0
16950,1,4,2,1,4,814.0,11067.625067000004,1186.0,15160.891609000004,0.0,0.0,294,19.608976,18.518398400000002,19.6858474,19.656933000000002,17.389954600000003,1.6,11.2336438,0.0,3.1963435999999996,0.0,18.948071399999996,1
37334,1,2,3,3,1,21.0,272.57774900000004,65.0,709.7939160000003,0.0,0.0,405,4.9363555833333335,19.84782525,14.55607275,10.9959105,10.67838825,1.75,19.880776916666665,0.0,0.0,0.0,1.62170375,0
4056,1,2,4,3,2,73.0,875.373525,299.0,3111.294687000004,0.0,0.0,574,7.787338374999999,9.501527124999999,20.400203374999997,19.81547025,18.1588575,2.125,2.43254725,0.0,0.0,0.0,12.541613125,0
17803,1,2,4,3,2,8.0,110.82442,35.0,391.467075,0.0,0.0,1692,12.4271987,12.496032966666665,20.65157443333333,19.91828046666667,17.955565200000002,0.03333333333333333,11.91635853333333,0.0,0.4687804,0.0,7.717326599999998,0
55527,1,2,3,1,2,25.0,319.22850299999993,40.0,452.33469399999996,0.0,0.0,380,16.08943373469389,14.575677948979594,16.736430663265285,20.72913430612246,18.424208132653067,0.2653061224489796,14.704065571428568,0.0,0.0,1.8065824897959184,8.118792642857137,0
30810,1,3,4,1,2,45.0,525.257764,97.0,1007.4927530000001,0.0,0.0,672,11.949488363636362,8.234557181818182,19.460444999999996,18.93609409090909,17.027115272727272,2.3636363636363638,13.072767454545458,0.0,0.0,0.0,0.0,0
20512,1,2,3,1,1,51.0,639.5715579999999,169.0,1928.9621319999999,10.0,146.85097800000003,1672,3.2160965999999997,6.273701228571428,7.867629914285715,11.339249057142858,10.871409000000002,0.0,6.969943457142858,-2.0917199714285717,0.0,3.642761085714286,2.910962285714285,0
21067,1,2,4,1,4,144.0,1753.475496,281.0,3361.7011949999996,0.0,0.0,720,21.17064414814815,21.39072659259259,21.488625888888887,21.19701833333333,19.790915740740747,2.4444444444444446,0.0,0.0,0.0,0.0,20.795478888888884,0
4772,1,2,3,1,4,5.0,53.692828999999996,14.0,164.447534,2.0,30.402251999999997,540,17.083384705882356,19.40477405882353,20.03300370588235,19.342089176470587,17.411266941176464,1.0588235294117647,19.445935411764708,0.0,0.0,14.70498035294118,0.0,0
8093,2,2,3,2,4,203.0,2402.3079299999995,626.0,6386.7405440000075,8.0,81.90829199999999,304,13.166502333333334,12.632906499999999,20.307743,19.940526,17.734556333333334,0.0,19.409037,0.0,0.0,0.0,20.307743,0
15035,1,2,2,3,1,38.0,490.50516200000004,95.0,1123.757703,8.0,113.543779,784,16.387551666666667,18.30905611111111,21.069883,21.069696000000004,18.767110444444445,0.0,0.0,0.0,0.0,0.0,20.376735999999998,0
12415,2,2,4,1,3,51.0,623.8461029999997,70.0,784.2406960000001,0.0,0.0,374,0.0,0.0,0.0,17.62322911111111,15.991327999999998,0.0,0.0,0.0,0.0,0.0,0.0,0
21069,1,2,4,1,4,45.0,548.587355,92.0,1054.9216040000003,0.0,0.0,408,4.042912599999999,4.051471,20.825538733333335,18.93442211111112,18.516604733333335,0.0,4.894344155555555,0.0,2.7327445333333333,0.0,5.189451999999998,0
3712,1,2,3,1,1,164.0,1934.7027200000014,814.0,8608.489630000024,0.0,0.0,636,9.63565,8.910016,19.460445,19.170833000000002,17.03813,0.0,17.7953395,0.0,0.0,0.0,18.767298,1
39528,1,2,2,1,4,67.0,816.855404,190.0,2135.6613420000003,0.0,0.0,675,12.880075833333335,12.582378148148154,11.945185351851853,16.99348268518518,15.770189555555556,0.37037037037037035,13.535546722222223,0.0,4.026152574074073,0.0,10.207094666666665,0
23868,1,2,3,1,4,531.0,7425.097661999991,1037.0,13478.977711000018,0.0,0.0,660,17.512474478260867,16.466916869565217,20.4658187826087,20.223000130434784,17.83255352173913,0.21739130434782608,18.28158291304348,0.0,7.158569,0.0,19.769672086956522,0
24954,2,2,4,3,4,515.0,7239.745760999981,886.0,10938.671393000011,0.0,0.0,24,20.314365599999995,19.322111600000003,20.3402472,20.3226996,17.769155,0.6,7.0064704,0.0,6.1060734,0.0,19.6471002,0
7889,1,2,3,1,1,66.0,801.514537,114.0,1402.8756760000008,0.0,0.0,344,9.076274909090909,8.853639545454547,20.38578563636364,20.30517818181818,17.435472272727274,2.6363636363636362,9.602697636363636,0.0,8.484898181818181,0.0,10.61478818181818,0
11730,1,2,2,1,2,99.0,1186.934152,194.0,2157.184832,9.0,130.74977199999998,234,9.270608465909092,10.017263403409094,15.442515460227263,17.281069284090922,16.839896687500012,0.22727272727272727,10.936858073863634,0.0,2.0359949659090906,0.7082729204545455,9.112971363636362,0
40309,1,2,4,3,2,49.0,695.8057490000001,106.0,1323.559455000001,0.0,0.0,72,9.586971333333333,9.600472166666668,20.377150333333333,19.6618395,18.418808000000002,0.0,12.7012535,0.0,0.0,0.0,12.70332,0
41885,1,2,3,1,1,24.0,284.166354,103.0,1148.2197109999997,0.0,0.0,182,10.720937023255814,17.189287744186046,20.364848302325584,11.019030976744187,13.962818744186047,0.23255813953488372,15.011709534883721,0.0,0.0,0.0,19.671701302325577,0
15037,2,2,4,3,3,222.0,2933.5484879999995,388.0,4614.079849000017,0.0,0.0,276,19.010172787878783,18.653818848484846,13.23139490909091,21.12399990909091,16.358429575757576,1.5151515151515151,18.718779242424237,2.2777773636363636,1.6172240606060604,0.0,11.4568636969697,1
30812,1,2,4,2,3,34.0,467.311327,244.0,2915.2854719999987,0.0,0.0,640,19.954378675925938,18.537534712962948,3.698383518518518,20.27665956481481,18.205196250000004,1.8703703703703705,18.709544259259253,-0.9525002314814814,12.460217879629624,0.0,3.570022777777777,0
19854,1,3,3,3,2,117.0,1491.4265340000002,188.0,2195.987615000002,0.0,0.0,296,0.0,0.0,19.971270999999998,19.9181975,17.2690445,0.0,0.0,0.0,0.0,0.0,0.0,0
12418,0,2,2,2,1,158.0,2102.3561700000014,320.0,4016.313214,1.0,10.432456,477,10.774921142857142,5.208397499999999,17.15061171428571,19.62587807142857,18.990903214285716,0.5714285714285714,9.97153657142857,0.0,0.0,0.0,5.604170285714285,1
18675,0,2,4,3,2,269.0,3332.117736000004,548.0,6029.854905000013,0.0,0.0,144,19.278450999999997,19.06041611111111,19.600763277777773,19.284556277777778,17.376368444444445,0.8333333333333334,0.0,0.0,0.0,0.0,18.907616166666667,1
24209,1,3,2,1,1,301.0,3715.1100570000017,1396.0,15755.464511000147,0.0,0.0,814,6.344830389830508,5.356841237288135,8.29050538983051,9.813118644067796,9.28168388135593,1.5254237288135593,5.398565220338982,0.0,0.7080273728813561,0.0,4.8094351186440685,1
15038,2,2,3,3,4,48.0,566.677818,125.0,1267.8164369999995,1.0,11.370707000000001,40,8.975313,9.002578999999999,10.423369500000002,18.678556,16.0293645,0.0,9.068093,0.0,0.0,0.0,10.076796,0
3457,1,2,3,1,3,46.0,588.2294899999999,206.0,2303.9204710000013,0.0,0.0,763,3.4504597391304346,2.728536217391304,10.648176521739131,20.130494565217393,18.124449130434783,0.6521739130434783,4.850886130434782,0.0,0.0,0.0,5.197185130434782,0
28194,1,2,3,3,4,237.0,3108.776858999999,652.0,7480.969647999985,0.0,0.0,588,11.567419888888887,11.061502555555556,21.46213566666665,20.955900888888866,19.12261677777778,0.0,11.063737777777773,0.0,0.0,0.0,11.705490555555555,1
13120,1,2,3,1,1,26.0,294.7304480000001,197.0,1893.5026339999986,0.0,0.0,312,19.863630526315795,18.67291163157894,19.57681705263157,20.597102921052638,18.300193342105263,1.4210526315789473,19.45102602631578,0.0,0.8380252105263158,0.0,0.0,0
27215,1,2,4,1,4,79.0,1283.1990130000001,278.0,3793.2514270000015,0.0,0.0,728,7.4276574545454555,17.94883266666667,20.61480915151515,14.018599575757575,12.73718093939394,2.6363636363636362,2.220773303030303,0.0,0.0,0.0,17.58491984848485,0
5935,2,2,4,1,3,135.0,1552.186637,635.0,6222.545528000019,0.0,0.0,126,12.231494666666668,18.064303666666664,19.748127,18.587109333333334,17.393535,0.0,18.959931,0.0,0.0,0.0,19.05498,0
5936,1,2,2,4,2,20.0,243.47192499999997,19.0,262.1633130000001,12.0,173.66746700000002,608,12.382301,2.5105386,21.945352,7.766025399999999,9.9058408,0.0,0.0,0.0,0.0,0.0,20.664417999999998,0
28760,2,2,3,1,2,204.0,2846.6693650000007,375.0,4848.571989000002,0.0,0.0,416,7.3951485,4.890195125,15.238383375,15.006931125000001,13.48755025,1.125,7.270072750000001,0.0,0.0,0.0,7.229296125,0
10996,1,2,4,3,2,55.0,739.237334,93.0,1226.1915280000003,4.0,60.87418,272,13.179556166666666,13.190900166666665,14.088309666666666,20.296935666666666,18.662224833333333,0.3333333333333333,6.613764499999999,0.0,0.0,0.0,13.626211666666665,0
5723,1,2,2,1,3,218.0,2959.1179800000023,405.0,4887.725149000001,3.0,34.572527,369,6.0438569555555555,6.498995222222223,9.64643531111111,16.456241888888897,15.720304755555556,0.2,7.450150955555557,0.46920464444444443,1.576808888888889,0.0,3.0742972888888884,0
45059,2,2,3,1,1,63.0,714.0811979999997,216.0,2232.138651000003,0.0,0.0,176,0.0,0.0,0.0,2.525298,2.237474625,0.0,0.0,0.0,0.0,0.0,0.0,0
13121,1,2,2,3,4,114.0,1426.9736699999999,335.0,3727.678140000002,0.0,0.0,217,19.221895166666666,17.702604666666666,19.630720333333333,19.3192665,16.555049166666667,0.0,12.5039625,0.0,10.015447,0.0,12.511532,0
40311,1,2,4,1,2,99.0,1219.4197769999998,277.0,2775.2024630000005,0.0,0.0,216,15.68951090909091,15.704519454545453,18.410308999999998,19.342050454545458,18.015818272727273,0.36363636363636365,17.84514872727273,2.9833697272727275,0.0,0.0,17.780174727272726,0
38119,1,2,4,3,2,165.0,2129.1344260000005,529.0,5944.897267000011,3.0,40.987059,64,0.0,0.0,20.664417999999998,20.666932,18.433679,4.0,0.0,0.0,0.0,0.0,19.971270999999998,0
13896,1,2,2,1,4,42.0,524.3789939999999,94.0,1064.8210539999998,0.0,0.0,1000,7.502382428571428,7.432552809523809,8.701546904761905,11.403313857142857,10.28282342857143,0.8095238095238095,4.741761380952381,0.0,1.5094089523809526,0.0,6.601479095238095,0
38810,1,2,3,1,4,34.0,483.12525200000016,73.0,1012.841228,0.0,0.0,792,10.302592087378644,8.413397155339807,12.68526998058253,19.390873203883487,18.216322728155344,1.1067961165048543,10.709364970873786,-0.5663499223300971,2.0818806310679614,0.0,7.8271019223300975,0
47362,0,3,3,3,2,867.0,13229.79604300001,1808.0,24355.183278000022,0.0,0.0,112,18.063554200000002,14.876735457142853,17.060585628571427,18.787279628571433,18.491661600000004,1.3428571428571427,5.962722799999999,0.0,0.0,1.150837342857143,12.845448742857144,1
19272,1,2,3,1,2,178.0,2303.8899410000026,490.0,5509.744233999995,0.0,0.0,1100,17.282010689189192,15.28931624324324,18.137352202702697,20.084213743243243,17.46340577027027,0.7837837837837838,15.591939905405411,0.0,5.444341486486485,0.0,12.96685608108108,0
40312,1,2,3,1,2,220.0,3133.8910779999997,697.0,8601.163236999977,0.0,0.0,385,10.6820042,9.551394466666666,14.649588866666669,20.363686933333334,18.035307533333334,0.13333333333333333,13.499782400000003,0.0,3.2283714,0.0,8.861818599999998,0
7890,1,2,4,4,1,101.0,1184.141309,135.0,1589.2229250000003,10.0,90.88798700000001,350,2.1741354444444445,1.9964498888888889,2.239288,19.382781555555553,17.824234,0.0,2.0318411111111114,0.0,1.7126385555555557,0.0,2.239288,0
3566,1,2,2,1,4,347.0,4357.992564000005,1046.0,11681.989905000015,0.0,0.0,136,14.706794624999999,19.885139625,19.65200475,19.63537025,17.339992125,0.25,20.102844875000002,0.0,0.0,0.0,12.162778124999999,0
55006,2,2,2,1,2,44.0,572.0148000000002,46.0,616.917349,0.0,0.0,740,0.0,20.734525,21.357565,20.675376,18.994247,0.0,21.398535,0.0,0.0,0.0,20.664417999999998,0
22979,1,2,4,1,4,83.0,1154.953236,238.0,2771.870381000002,0.0,0.0,981,16.215983363636365,16.70144609090909,20.265701818181814,16.90062018181818,16.533997727272723,0.0,20.220000545454546,0.0,0.0,0.0,19.572554818181818,0
37338,1,2,3,2,2,120.0,1336.4935100000007,471.0,4739.9976799999995,0.0,0.0,846,20.276814214285714,19.873946,21.803877142857147,20.245006285714286,18.88934742857143,0.2857142857142857,8.543576714285715,0.0,7.408758571428572,0.0,21.11073014285714,1
13389,1,2,3,2,2,266.0,3467.6996880000024,812.0,9184.584106000011,0.0,0.0,330,0.0,0.0,0.0,20.318238400000002,17.429850599999998,0.0,0.0,0.0,0.0,0.0,0.0,1
13897,1,2,2,2,4,414.0,6357.594454999996,615.0,8673.230032000005,17.0,254.030855,721,5.907917333333333,9.330999333333333,10.1538715,15.923168500000001,14.868360333333333,0.0,9.519451166666668,0.0,0.0,0.0,9.807298,1
8851,1,2,3,2,1,168.0,2269.2028520000013,527.0,5914.481308999996,23.0,318.59103400000004,144,20.5832019,18.5591357,14.666474399999998,20.5752523,18.9153655,1.0,20.4168797,0.0,8.1998151,0.0,12.157907999999999,0
15039,1,2,4,3,1,322.0,4413.386220000002,1678.0,20770.266103000053,0.0,0.0,693,21.453715897435895,21.517303358974353,21.54164425641026,21.461709820512812,19.309464769230768,0.4358974358974359,11.377209282051282,-0.5402534102564102,0.0,0.0,10.321720410256406,0
6764,1,4,3,2,1,266.0,3179.8247599999995,951.0,9551.397228000054,4.0,55.221816000000004,112,19.07744740625,16.7708380625,20.37997218750001,20.347791593749996,17.67646371875,0.53125,16.4129885,0.0,14.144760125,0.0,19.6868251875,0
24212,1,2,4,3,4,53.0,793.8631210000001,194.0,2698.8680690000047,0.0,0.0,540,8.891234333333333,7.963876083333333,20.265164,20.22154883333333,17.91460616666667,0.0,7.845356208333334,0.0,0.0,0.0,0.0,1
17810,1,2,3,3,2,179.0,2207.966600000002,273.0,3168.2976350000035,0.0,0.0,204,4.4816542463768085,19.185073115942043,19.748127,18.729210739130448,17.955001304347835,0.0,19.289615130434797,0.0,0.0,0.0,19.05497999999998,1
20514,1,4,3,1,4,80.0,1021.1419549999998,183.0,2156.1682250000013,0.0,0.0,42,3.7436585625000003,4.3862779375,6.2620516875,17.648175875,16.0882149375,0.25,5.8085114375,0.0,0.0,0.0,5.91773675,1
6490,1,2,4,3,2,106.0,1387.1573980000003,327.0,3680.701430999999,0.0,0.0,50,8.997462133333332,9.041992599999999,10.830796266666665,19.511722266666663,18.438501966666667,0.0,10.409322133333335,0.0,0.0,0.0,10.461117866666667,0
22980,1,2,4,1,4,201.0,2403.5378410000003,712.0,7370.678057000005,0.0,0.0,216,8.894643306122449,12.425183551020412,12.740863714285716,17.103493265306128,15.289084918367351,0.2653061224489796,12.595218897959178,0.0,0.0,0.0,0.0,0
